Marque,Class,Fabricant,Description,Produit,Coût unitaire,Prix unitaire,IdProduit,IdSousCategorieProduit
Contoso,Regular,"Contoso, Ltd","1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer",Contoso Home Theater System 5.1 Channel M1540 White,$243.27 ,$529 ,276,11
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",Contoso Screen 106in M060 Silver,$83.16 ,$251 ,607,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratio-113in, dual wall and ceiling-perfect for home / business",Contoso Screen 113in M251 Silver,$137.50 ,$299 ,606,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratio-125in, 160 degree wide viewing angle",Contoso Screen 125in M250 Silver,$152.08 ,$459 ,605,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations",Contoso Screen 106in M060 White,$83.16 ,$251 ,595,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business",Contoso Screen 113in M251 White,$137.50 ,$299 ,594,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratios - 125in, 160 degree wide viewing angle",Contoso Screen 125in M250 Black,$152.08 ,$459 ,581,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations",Contoso Screen 106in M060 Black,$83.16 ,$251 ,583,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratios-113in, dual wall and ceiling-perfect for home / business",Contoso Screen 113in M251 Black,$137.50 ,$299 ,582,19
Contoso,Regular,"Contoso, Ltd","16:9 aspect ratios-125in, 160 degree wide viewing angle",Contoso Screen 125in M250 White,$152.08 ,$459 ,593,19
Contoso,Regular,"Contoso, Ltd","2'' LCD with blue-white LED, 320x240-pixel, plays music, video, photos and text, display JPEG, BMP, GIF, TIFF and PNG",Contoso 8GB MP3 Player new model M820 Black,$61.62 ,$134 ,20,1
Contoso,Regular,"Contoso, Ltd","2'' LCD with blue-white LED, 320x240-pixel, plays music, video, photos and text, display JPEG, BMP, GIF, TIFF and PNG",Contoso 8GB MP3 Player new model M820 Blue,$61.62 ,$134 ,21,1
Contoso,Regular,"Contoso, Ltd","2'' LCD with blue-white LED, 320x240-pixel, plays music, video, photos and text, display JPEG, BMP, GIF, TIFF and PNG",Contoso 8GB MP3 Player new model M820 White,$61.62 ,$134 ,23,1
Contoso,Regular,"Contoso, Ltd","2'' LCD with blue-white LED, 320x240-pixel, plays music, video, photos and text, display JPEG, BMP, GIF, TIFF and PNG",Contoso 8GB MP3 Player new model M820 Yellow,$61.62 ,$134 ,22,1
Contoso,Regular,"Contoso, Ltd","2"" color LCD, Touchpad, Plays music, video, photos and text",Contoso 8GB Super-Slim MP3/Video Player M800 Green,$50.56 ,$109.95 ,18,1
Contoso,Regular,"Contoso, Ltd","2"" color LCD, Touchpad, Plays music, video, photos and text",Contoso 8GB Super-Slim MP3/Video Player M800 Pink,$50.56 ,$109.95 ,19,1
Contoso,Regular,"Contoso, Ltd","2"" color LCD, Touchpad, Plays music, video, photos and text",Contoso 8GB Super-Slim MP3/Video Player M800 Red,$50.56 ,$109.95 ,17,1
Contoso,Regular,"Contoso, Ltd","2"" color LCD, Touchpad, Plays music, video, photos and text",Contoso 8GB Super-Slim MP3/Video Player M800 White,$50.56 ,$109.95 ,16,1
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater system, includes 2 front speakers and 1 subwoofer",Contoso Home Theater System 2.1 Channel M1230 Black,$183.54 ,$360 ,252,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater system, includes 2 front speakers and 1 subwoofer",Contoso Home Theater System 2.1 Channel M1230 Silver,$183.54 ,$360 ,265,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater system, includes 2 front speakers and 1 subwoofer",Contoso Home Theater System 2.1 Channel M1230 White,$183.54 ,$360 ,278,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",Contoso Home Theater System 2.1 Channel M1210 Brown,$167.73 ,$329 ,280,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",Contoso Home Theater System 2.1 Channel M1210 Silver,$167.73 ,$329 ,254,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",Contoso Home Theater System 2.1 Channel M1210 White,$167.73 ,$329 ,267,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater systems, includes 2 front speakers and 1 subwoofer",Contoso Home Theater System 2.1 Channel M1230 Brown,$183.54 ,$360 ,291,11
Contoso,Regular,"Contoso, Ltd","2.1 channel home theater systems, includes 2 front speakers, 1 subwoofer and 1 A/V receiver",Contoso Home Theater System 2.1 Channel M1210 Black,$167.73 ,$329 ,241,11
Contoso,Regular,"Contoso, Ltd","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF",Contoso 16GB New Generation MP5 Player M1650 Black,$106.69 ,$232 ,43,1
Contoso,Regular,"Contoso, Ltd","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF",Contoso 16GB New Generation MP5 Player M1650 blue,$106.69 ,$232 ,44,1
Contoso,Regular,"Contoso, Ltd","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF",Contoso 16GB New Generation MP5 Player M1650 Pink,$106.69 ,$232 ,45,1
Contoso,Regular,"Contoso, Ltd","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF",Contoso 16GB New Generation MP5 Player M1650 Silver,$106.69 ,$232 ,41,1
Contoso,Regular,"Contoso, Ltd","2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF",Contoso 16GB New Generation MP5 Player M1650 White,$106.69 ,$232 ,42,1
Contoso,Regular,"Contoso, Ltd","2-Line speakerphone, conference call between an outside line and up to 2 handsets",Contoso 2-Line Speakerphone M109 Black,$16.55 ,$35.99 ,1339,29
Contoso,Regular,"Contoso, Ltd","3 handsets, 1 base, and 2 chargers",Contoso Multi-line phones M30 Black,$10.57 ,$22.99 ,1319,29
Contoso,Regular,"Contoso, Ltd","3 handsets, 1 base, and 2 chargers",Contoso Multi-line phones M30 Grey,$10.57 ,$22.99 ,1385,29
Contoso,Regular,"Contoso, Ltd","3 handsets, 1 base, and 2 chargers",Contoso Multi-line phones M30 White,$10.57 ,$22.99 ,1352,29
Contoso,Regular,"Contoso, Ltd","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV",Contoso 16GB Mp5 Player M1600 Black,$91.93 ,$199.90 ,25,1
Contoso,Regular,"Contoso, Ltd","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV",Contoso 16GB Mp5 Player M1600 Blue,$91.93 ,$199.90 ,24,1
Contoso,Regular,"Contoso, Ltd","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV",Contoso 16GB Mp5 Player M1600 Green,$91.93 ,$199.90 ,26,1
Contoso,Regular,"Contoso, Ltd","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV",Contoso 16GB Mp5 Player M1600 Red,$91.93 ,$199.90 ,28,1
Contoso,Regular,"Contoso, Ltd","3"" 16:9 TFT Touch screen, 16GB flash memory, plays AVI/RM/RMVB/FLV",Contoso 16GB Mp5 Player M1600 White,$91.93 ,$199.90 ,27,1
Contoso,Regular,"Contoso, Ltd","300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more",Contoso Home Theater System 5.1 Channel M1510 Black,$224.87 ,$489 ,245,11
Contoso,Regular,"Contoso, Ltd","300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more",Contoso Home Theater System 5.1 Channel M1510 Brown,$224.87 ,$489 ,284,11
Contoso,Regular,"Contoso, Ltd","300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more",Contoso Home Theater System 5.1 Channel M1510 Silver,$224.87 ,$489 ,258,11
Contoso,Regular,"Contoso, Ltd","300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more",Contoso Home Theater System 5.1 Channel M1510 White,$224.87 ,$489 ,271,11
Contoso,Regular,"Contoso, Ltd",4.1 channel front surround,Contoso Home Theater System 4.1 Channel M1420 Black,$244.72 ,$480 ,251,11
Contoso,Regular,"Contoso, Ltd",4.1 channel front surround,Contoso Home Theater System 4.1 Channel M1420 Brown,$244.72 ,$480 ,290,11
Contoso,Regular,"Contoso, Ltd",4.1 channel front surround,Contoso Home Theater System 4.1 Channel M1420 Silver,$244.72 ,$480 ,264,11
Contoso,Regular,"Contoso, Ltd",4.1 channel front surround,Contoso Home Theater System 4.1 Channel M1420 White,$244.72 ,$480 ,277,11
Contoso,Regular,"Contoso, Ltd","4.1 channel front surround, 1080p/720p up conversion from DVD or USB",Contoso Home Theater System 4.1 Channel M1400 Black,$208.52 ,$409 ,243,11
Contoso,Regular,"Contoso, Ltd","4.1 channel front surround, 1080p/720p up conversion from DVD or USB",Contoso Home Theater System 4.1 Channel M1400 Brown,$208.52 ,$409 ,282,11
Contoso,Regular,"Contoso, Ltd","4.1 channel front surround, 1080p/720p up conversion from DVD or USB",Contoso Home Theater System 4.1 Channel M1400 Silver,$208.52 ,$409 ,256,11
Contoso,Regular,"Contoso, Ltd","4.1 channel front surround, 1080p/720p up conversion from DVD or USB",Contoso Home Theater System 4.1 Channel M1400 White,$208.52 ,$409 ,269,11
Contoso,Regular,"Contoso, Ltd","4.1 Channel Front Surround, USB host, analog in, optical digital in/out",Contoso Home Theater System 4.1 Channel M1410 Black,$167.73 ,$329 ,246,11
Contoso,Regular,"Contoso, Ltd","4.1 Channel Front Surround, USB host, analog in, optical digital in/out",Contoso Home Theater System 4.1 Channel M1410 Brown,$167.73 ,$329 ,285,11
Contoso,Regular,"Contoso, Ltd","4.1 Channel Front Surround, USB host, analog in, optical digital in/out",Contoso Home Theater System 4.1 Channel M1410 Silver,$167.73 ,$329 ,259,11
Contoso,Regular,"Contoso, Ltd","4.1 channel fronts surround, USB host, analog in, optical digital in/out",Contoso Home Theater System 4.1 Channel M1410 White,$167.73 ,$329 ,272,11
Contoso,Regular,"Contoso, Ltd","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life",Contoso 32GB Video MP3 Player M3200 Black,$84.49 ,$255 ,33,1
Contoso,Regular,"Contoso, Ltd","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life",Contoso 32GB Video MP3 Player M3200 Orange,$84.49 ,$255 ,31,1
Contoso,Regular,"Contoso, Ltd","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life",Contoso 32GB Video MP3 Player M3200 Pink,$84.49 ,$255 ,32,1
Contoso,Regular,"Contoso, Ltd","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life",Contoso 32GB Video MP3 Player M3200 Red,$84.49 ,$255 ,30,1
Contoso,Regular,"Contoso, Ltd","4.3'' Touch screen, 32GB flash memory, beyond 30 hours battery life",Contoso 32GB Video MP3 Player M3200 White,$84.49 ,$255 ,29,1
Contoso,Regular,"Contoso, Ltd","4.8 In x 2.7 in x 3.6 in, 1.1 lbs","Contoso SLR Camera 35"" M358 Silver",$164.63 ,$358 ,1083,24
Contoso,Regular,"Contoso, Ltd","4GB built in memory, USB driver and earphone, play MP3, WMA",Contoso 4GB Portable MP3 Player M450 Black,$48.92 ,$95.95 ,34,1
Contoso,Regular,"Contoso, Ltd","4GB built in memory, USB driver and earphone, play MP3, WMA",Contoso 4GB Portable MP3 Player M450 White,$48.92 ,$95.95 ,35,1
Contoso,Regular,"Contoso, Ltd","4GB built in memory, USB driver and earphone, play MP3, WMA",Contoso 4GB Portable MP3 Player M450 Yellow,$48.92 ,$95.95 ,36,1
Contoso,Regular,"Contoso, Ltd","4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels",Contoso 4-Line Corded Cordless Telephone M203 Black,$15.17 ,$32.99 ,1333,29
Contoso,Regular,"Contoso, Ltd","4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels",Contoso 4-Line Corded Cordless Telephone M203 Grey,$15.17 ,$32.99 ,1399,29
Contoso,Regular,"Contoso, Ltd","4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels",Contoso 4-Line Corded Cordless Telephone M203 White,$15.17 ,$32.99 ,1366,29
Contoso,Regular,"Contoso, Ltd",5 in x 2.4 in x 3.9 in. 15.9 oz. Digital camera - SLR with Live View mode,"Contoso SLR Camera 35"" M358 Silver Grey",$164.63 ,$358 ,1091,24
Contoso,Regular,"Contoso, Ltd",660 watts into 7.1 channels,Contoso Home Theater System 7.1 Channel M1700 Black,$294.54 ,$889 ,242,11
Contoso,Regular,"Contoso, Ltd",660 watts into 7.1 channels,Contoso Home Theater System 7.1 Channel M1700 Brown,$294.54 ,$889 ,281,11
Contoso,Regular,"Contoso, Ltd",660 watts into 7.1 channels,Contoso Home Theater System 7.1 Channel M1700 Silver,$294.54 ,$889 ,255,11
Contoso,Regular,"Contoso, Ltd",660 watts into 7.1 channels,Contoso Home Theater System 7.1 Channel M1700 White,$294.54 ,$889 ,268,11
Contoso,Regular,"Contoso, Ltd","6-hour rechargeable battery, 180-degree swivel and flip screen",Contoso DVD 12-Inch Player Portable M400 Black,$82.77 ,$179.99 ,1647,35
Contoso,Regular,"Contoso, Ltd","6-hour rechargeable battery, 180-degree swivel and flip screen",Contoso DVD 12-Inch Player Portable M400 Silver,$82.77 ,$179.99 ,1652,35
Contoso,Regular,"Contoso, Ltd","6-hour rechargeable battery, 180-degree swivel and flip screen",Contoso DVD 12-Inch Player Portable M400 White,$82.77 ,$179.99 ,1657,35
Contoso,Regular,"Contoso, Ltd","6-hour rechargeable battery, 180-degree swivel and flip screen",Contoso DVD 9-Inch Player Portable M300 Black,$73.57 ,$159.99 ,1646,35
Contoso,Regular,"Contoso, Ltd","6-hour rechargeable battery, 180-degree swivel and flip screen",Contoso DVD 9-Inch Player Portable M300 Silver,$73.57 ,$159.99 ,1651,35
Contoso,Regular,"Contoso, Ltd","6-hour rechargeable battery, 180-degree swivel and flip screen",Contoso DVD 9-Inch Player Portable M300 White,$73.57 ,$159.99 ,1656,35
Contoso,Regular,"Contoso, Ltd","720p high definition performance with 10,000:1 contrast ratio",Contoso Projector 720p M620 Black,$321.44 ,$699 ,577,19
Contoso,Regular,"Contoso, Ltd","720p high definition performance with 10,000:1 contrast ratio",Contoso Projector 720p M620 Silver,$321.44 ,$699 ,601,19
Contoso,Regular,"Contoso, Ltd","720p high definition performance with 10,000:1 contrast ratio",Contoso Projector 720p M620 White,$321.44 ,$699 ,589,19
Contoso,Regular,"Contoso, Ltd",8 digital-variable program automatic shooting modes,"Contoso SLR Camera 35"" M358 Black",$164.63 ,$358 ,1079,24
Contoso,Regular,"Contoso, Ltd","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Contoso Projector 480p M481 Black,$254.40 ,$499 ,580,19
Contoso,Regular,"Contoso, Ltd","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Contoso Projector 480p M481 Silver,$254.40 ,$499 ,604,19
Contoso,Regular,"Contoso, Ltd","850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Contoso Projector 480p M481 White,$254.40 ,$499 ,592,19
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Digital Cordless Expansion Handset Phone M900 Black,$15.17 ,$32.99 ,1338,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Digital Cordless Expansion Handset Phone M900 Grey,$15.17 ,$32.99 ,1404,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Digital Cordless Expansion Handset Phone M900 White,$15.17 ,$32.99 ,1371,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 2-Handset Cordless Phone System M205 Black,$18.48 ,$40.19 ,1335,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 2-Handset Cordless Phone System M205 Grey,$18.48 ,$40.19 ,1401,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 2-Handset Cordless Phone System M205 White,$18.48 ,$40.19 ,1368,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 3-Handset Cordless Phone System M204 Black,$16.55 ,$35.99 ,1334,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 3-Handset Cordless Phone System M204 Grey,$16.55 ,$35.99 ,1400,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 3-Handset Cordless Phone System M204 White,$16.55 ,$35.99 ,1367,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 4-Handset Cordless Phone System M206 Black,$20.15 ,$43.81 ,1336,29
Contoso,Regular,"Contoso, Ltd","Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design",Contoso Expandable 4-Handset Cordless Phone System M206 Grey,$20.15 ,$43.81 ,1402,29
