id,abv,ibu,name,style,brewery_id,ounces
113,0.08,,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12
2445,0.082,,Troegenator,Doppelbock,97,16
2444,0.075,93,Nugget Nectar,American Amber / Red Ale,97,16
2203,0.045,45,Sunshine Pils,American Pilsner,97,12
1510,0.082,25,Troegenator Doublebock,Doppelbock,97,16
1509,0.075,85,Perpetual IPA,American IPA,97,12
433,0.055,52,Greenville Pale Ale,American Pale Ale (APA),539,12
641,0.062,65,Hoppy Boy,American IPA,520,16
2588,0.054,26,Cow Creek,American Amber / Red Lager,38,12
2458,0.075,63,Chupahopra,American IPA,38,12
2212,0.051,19,Twisted X,American Adjunct Lager,38,12
2235,0.041,41,Day Hike Session,American IPA,190,12
1661,0.048,48,Trailhead ISA,American IPA,190,12
1660,0.052,27,Immersion Amber,American Amber / Red Ale,190,12
1659,0.062,70,Evo IPA,American IPA,190,12
1438,0.048,,Presidential Pils,Czech Pilsener,190,12
1173,0.062,70,Evolutionary IPA (2012),American IPA,190,12
560,0.057,36,Persnickety Pale,American Pale Ale (APA),190,12
519,0.054,20,SoDo Brown Ale,American Brown Ale,190,12
518,0.052,27,Immersion Amber Ale (2011),American Amber / Red Ale,190,12
505,0.062,70,Evolutionary IPA (2011),American IPA,190,12
482,0.048,48,Trailhead India Style Session Ale (2011),American IPA,190,12
451,0.046,,Panorama Wheat Ale,American Pale Wheat Ale,190,12
2497,0.063,69,Wobble,American IPA,74,16
2246,0.058,43,Night Cat,American Dark Wheat Ale,74,12
1630,0.058,43,Night Cat (2014),American Dark Wheat Ale,74,12
1284,0.051,17,Dog Days Lager,Dortmunder / Export Lager,74,12
1121,0.051,36,Sidekick Extra Pale Ale,American Pale Ale (APA),74,12
1042,0.077,23,Atom Smasher,Märzen / Oktoberfest,74,12
1041,0.045,,Testudo,Bière de Garde,74,12
1040,0.065,,Hobnob B & B Pale Ale,American Pale Ale (APA),74,12
861,0.07,68,Cane and Ebel,American Strong Ale,74,12
642,0.065,,Outlaw IPA (2015),American IPA,74,12
2037,0.045,,The Gilded Age,Munich Helles Lager,243,12
1285,0.05,,No Limits Hefeweizen,Hefeweizen,435,16
1189,0.06,,Honeyspot Road White IPA,American White IPA,435,12
1171,0.072,,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12
1170,0.048,,Workers Comp Saison,Saison / Farmhouse Ale,435,12
1169,0.05,,Ol' Factory Pils,German Pilsener,435,12
2310,0.05,10,PUNK'N,Pumpkin Ale,159,12
2100,0.04,22,Yard Sale Winter Lager,American Amber / Red Lager,159,12
1925,0.04,42,Trader Session IPA,American IPA,159,12
1723,0.073,83,Hop Nosh IPA,American IPA,159,12
1212,0.04,17,SUM'R,American Blonde Ale,159,12
1097,0.04,32,Organic Baba Black Lager,Schwarzbier,159,12
1089,0.073,82,Hop Notch IPA (2013),American IPA,159,12
1088,0.04,34,Cutthroat Pale Ale,American Pale Ale (APA),159,12
974,0.04,29,WYLD Extra Pale Ale,American Pale Ale (APA),159,12
98,0.055,,Pilsner Ukiah,German Pilsener,555,12
2372,0.06,75,The Green Room,American IPA,126,16
2367,0.047,25,Humbucker Helles,Maibock / Helles Bock,126,16
1704,0.065,,Uncle John's Apple Cherry Cider,Cider,338,16
1703,0.065,,Uncle John's Apricot Apple Cider,Cider,338,16
877,0.065,,Draught Hard Apple Cider,Cider,338,16
606,0.001,,Scotty K NA,Low Alcohol Beer,522,16
543,0.068,,Bacon Brown Ale,American Brown Ale,522,16
347,0.064,,Golden State Ale,Belgian Pale Ale,522,16
346,0.078,,Baltic Porter,Baltic Porter,522,16
25,0.085,,Siamese twin,Dubbel,522,16
2507,0.085,90,Double Duckpin,American Double / Imperial IPA,71,12
2506,0.042,10,Old Pro,Gose,71,12
829,0.055,,Duckpin Pale Ale,American Pale Ale (APA),71,12
582,0.06,,Balt Altbier,Altbier,71,12
2190,0.045,50,Campside Session IPA,American IPA,202,16
1951,0.045,15,Upland Wheat Ale,Witbier,202,16
1950,0.06,,Dragonfly IPA,American IPA,202,16
2565,0.128,,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),51,19.2
2564,0.104,,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,51,19.2
2563,0.068,24,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,51,19.2
2562,0.099,51,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,51,19.2
2561,0.076,,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,51,19.2
2560,0.06,,Blood Orange Saison,Saison / Farmhouse Ale,51,12
1932,0.065,33,Thai Style White IPA,American White IPA,51,12
1853,0.075,30,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,51,19.2
1315,0.099,90,Upslope Imperial India Pale Ale,American Double / Imperial IPA,51,19.2
907,0.082,,Upslope Christmas Ale,Winter Warmer,51,16
906,0.077,,Upslope Pumpkin Ale,Pumpkin Ale,51,16
683,0.075,30,Upslope Belgian Style Pale Ale,Belgian Pale Ale,51,12
614,0.069,,Upslope Foreign Style Stout,Foreign / Export Stout,51,12
466,0.048,15,Top Rope Mexican-style Craft Lager,Vienna Lager,51,12
444,0.048,22,Upslope Craft Lager,Vienna Lager,51,12
345,0.067,,Upslope Brown Ale,English Brown Ale,51,12
80,0.058,,Upslope Pale Ale,American Pale Ale (APA),51,12
79,0.072,,Upslope India Pale Ale,American IPA,51,12
382,0.053,22,Common Sense Kentucky Common Ale,American Brown Ale,546,16
381,0.065,70,Upstate I.P.W.,American IPA,546,12
1826,0.04,,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12
1825,0.09,75,Squatters Hop Rising Double IPA,American Double / Imperial IPA,302,12
1824,0.08,,Devastator Double Bock,Doppelbock,302,12
1823,0.06,,Wasatch Ghostrider White IPA,American White IPA,302,12
1682,0.06,,Wasatch Ghostrider White IPA (2014),American White IPA,302,12
1681,0.04,,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,302,12
1680,0.09,75,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,302,12
1679,0.04,,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12
2245,0.068,,Nunica Pine,Cider,185,16
2244,0.069,,Ginger Peach,Cider,185,16
1378,0.068,,Totally Roasted,Cider,185,16
1377,0.068,,Blue Gold,Cider,185,16
1376,0.068,,Hard Apple,Cider,185,16
2411,0.052,,Nitro Can Coffee Stout,American Stout,113,12
1770,0.092,25,Voodoo Love Child,Tripel,322,12
1769,0.079,23,White Magick of the Sun,Witbier,322,12
1730,0.075,31,Wynona's Big Brown Ale,American Brown Ale,322,12
1729,0.092,25,Gran Met,Belgian Strong Pale Ale,322,12
1603,0.073,85,Good Vibes IPA,American IPA,322,12
1488,0.075,85,Pilzilla,American Double / Imperial Pilsner,322,12
1846,0.04,37,Wachusett Light IPA,American IPA,295,12
1845,0.06,55,Green Monsta IPA,American IPA,295,12
1844,0.056,50,Wachusett IPA,American IPA,295,12
1843,0.047,,Strawberry White,Witbier,295,12
1418,0.085,85,Larry Imperial IPA,American Double / Imperial IPA,295,12
1038,0.047,,Wachusett Summer,American Pale Wheat Ale,295,12
1030,0.051,17,Country Pale Ale,English Pale Ale,295,12
1029,0.04,37,Wachusett Light IPA (2013),American IPA,295,12
908,0.052,20,Pumpkan,Pumpkin Ale,295,12
619,0.045,10,Wachusett Blueberry Ale,Fruit / Vegetable Beer,295,12
618,0.06,55,Green Monsta IPA,American IPA,295,12
780,0.047,,T-6 Red Ale (2004),American Amber / Red Ale,506,12
2450,0.052,67,Self Starter,American IPA,94,16
2223,0.054,20,Ermal's,Cream Ale,94,16
2222,0.07,,10 Ton,Oatmeal Stout,94,16
2221,0.07,,Flyin' Rye,American IPA,94,16
2439,0.09,,Christmas Ale,Herbed / Spiced Beer,100,12
2356,0.07,,Pay It Forward Cocoa Porter,American Porter,100,12
1069,0.055,,West Sixth Amber Ale,American Amber / Red Ale,100,12
652,,,West Sixth IPA,American IPA,100,12
1542,0.055,,One Claw,American Pale Ale (APA),384,12
1312,0.04,5,Westbrook Gose,Gose,384,12
576,0.05,16,White Thai,Witbier,384,12
575,0.068,65,Westbrook IPA,American IPA,384,12
1645,0.057,22,Westfield Octoberfest,Märzen / Oktoberfest,351,12
1551,0.052,,Pop's Old Fashioned Lager,American Amber / Red Lager,351,12
1550,0.058,55,Charlie in the Rye,American IPA,351,12
2364,,,Royal Lager,American Pale Lager,132,16
2348,0.08,,Rip Van Winkle (Current),Bock,132,12
2344,,,O’Malley’s Stout,English Stout,132,12
2343,0.075,89,O’Malley’s IPA,American IPA,132,12
2342,,,O’Malley’s Irish Style Cream Ale,Cream Ale,132,12
2341,0.049,28,L'il Lucy's Hot Pepper Ale,Chile Beer,132,12
2340,0.052,,Drop Kick Ale,American Amber / Red Ale,132,12
2573,0.055,,Raspberry Berliner Weisse,Berliner Weissbier,47,12
2572,0.05,,Hop Session,American IPA,47,12
2571,0.055,,Blueberry Berliner Weisse,Berliner Weissbier,47,12
2570,0.055,,Berliner Weisse,Berliner Weissbier,47,12
1498,0.06,,Super G IPA,American IPA,396,16
1838,0.049,30,Hefe Lemon,Radler,296,12
1837,0.049,30,Hefe Black,Hefeweizen,296,12
1836,0.049,30,Widmer Brothers Hefeweizen,Hefeweizen,296,12
1619,0.082,100,Hop Slayer Double IPA,American Double / Imperial IPA,361,12
1618,0.045,,Pumpkin Ale,Pumpkin Ale,361,12
1364,0.05,,Big Bowl Blonde Ale,American Brown Ale,361,12
971,0.052,27,Phat Chance,American Blonde Ale,361,12
740,0.082,100,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12
430,0.082,100,Hop Slayer Double IPA (2011),American Double / Imperial IPA,361,12
398,0.042,13,Wild Onion Summer Wit,Witbier,361,12
366,0.06,23,Jack Stout,Oatmeal Stout,361,12
334,0.045,,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,361,12
162,0.056,41,Paddy Pale Ale,American Pale Ale (APA),361,12
2253,0.068,21,Blonde Hunny,Belgian Pale Ale,181,12
1318,0.057,20,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,181,12
1195,0.045,25,Wild Wolf American Pilsner,American Pilsner,181,12
1194,0.051,45,Alpha Ale,American Pale Ale (APA),181,12
826,0.054,,Mystical Stout,Irish Dry Stout,499,16
825,0.075,,Bodacious Bock,Bock,499,16
813,0.05,,Ambitious Lager,Munich Helles Lager,499,16
324,0.072,,Wyoming Pale Ale,American Pale Ale (APA),550,16
323,0.05,,Wind River Blonde Ale,American Blonde Ale,550,16
762,0.074,83,Ace IPA,American IPA,509,16
761,0.08,31,P-51 Porter,American Porter,509,16
2149,0.055,,#001 Golden Amber Lager,American Amber / Red Lager,211,12
2148,0.071,60,#002 American I.P.A.,American IPA,211,12
2147,0.052,,#003 Brown & Robust Porter,American Porter,211,12
2146,0.048,38,#004 Session I.P.A.,American IPA,211,12
2047,0.059,,Tarasque,Saison / Farmhouse Ale,239,12
1470,0.062,61,Ananda India Pale Ale,American IPA,239,12
1469,0.045,23,Tiny Bomb,American Pilsner,239,12
2627,0.058,72,Train Hopper,American IPA,14,12
2626,0.045,,Edward’s Portly Brown,American Brown Ale,14,12
1676,0.059,135,Troopers Alley IPA,American IPA,344,12
1468,0.047,15,Wolverine Premium Lager,American Pale Lager,402,12
822,0.05,,Woodchuck Amber Hard Cider,Cider,501,12
2417,0.065,82,4000 Footer IPA,American IPA,109,12
2306,0.028,15,Summer Brew,American Pilsner,109,12
1697,0.065,69,Be Hoppy IPA,American IPA,339,16
2194,0.069,69,Worthy IPA,American IPA,199,12
1514,0.045,25,Easy Day Kolsch,Kölsch,199,12
1513,0.077,30,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,199,12
1512,0.069,69,Worthy IPA (2013),American IPA,199,12
1511,0.06,50,Worthy Pale,American Pale Ale (APA),199,12
1345,0.042,,Patty's Chile Beer,Chile Beer,424,12
1316,0.082,,Colorojo Imperial Red Ale,American Strong Ale,424,12
1045,0.055,,Wynkoop Pumpkin Ale,Pumpkin Ale,424,12
1035,0.075,,Rocky Mountain Oyster Stout,American Stout,424,12
928,0.067,45,Belgorado,Belgian IPA,424,12
807,0.052,,Rail Yard Ale,American Amber / Red Ale,424,12
620,0.055,,B3K Black Lager,Schwarzbier,424,12
145,0.055,40,Silverback Pale Ale,American Pale Ale (APA),424,12
84,0.052,,Rail Yard Ale (2009),American Amber / Red Ale,424,12
